_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,data.tangramURLs,data.roleList,data.name,data.avatar,data.nameColor,data.bonus,data.role,data.clicked,data.timeClick,data.exitTimeoutId,data.exited
ERBX7vgpaekDR7375,,2021-05-07T21:50:50Z,,,,2021-05-07T22:15:00Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:44:48Z,"/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,0.8800000000000002,listener,false,false,17957,true
efpJoLoWCR9vepFGS,,2021-05-07T21:52:11Z,,,ExitSurvey,2021-05-07T23:01:17Z,finished,,,,2021-05-07T21:44:52Z,"/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_B.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_E.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.6400000000000015,listener,/experiment/tangram_B.png,14876,,
zCQGq3Px67ikyCHnZ,,2021-05-07T21:51:47Z,,,ExitSurvey,2021-05-07T22:43:49Z,finished,,,,2021-05-07T21:45:02Z,"/experiment/tangram_C.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_I.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.7000000000000015,speaker,false,false,,
SZdQWfBJgKFoxRies,,2021-05-07T21:52:48Z,,,ExitSurvey,2021-05-07T23:01:17Z,finished,,,,2021-05-07T21:45:04Z,"/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_I.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6400000000000015,listener,/experiment/tangram_B.png,28450,,
8CTk5oqpHFCjH3ZZR,,2021-05-07T21:49:47Z,,,,2021-05-07T22:15:59Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:45:14Z,"/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_D.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,0.8200000000000002,listener,/experiment/tangram_J.png,70481,17569,true
XMPT88bYYXsSiyAwp,,2021-05-07T21:53:46Z,,,,2021-05-07T23:00:54Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:45:41Z,"/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_A.png,/experiment/tangram_D.png,/experiment/tangram_C.png,/experiment/tangram_H.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4200000000000013,listener,/experiment/tangram_J.png,92863,36475,true
BuSWAyDMpCL75Xbxi,,2021-05-07T21:57:10Z,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:45:41Z,,,,,,,,,,,
dGMBf4yW6G354yaAa,,2021-05-07T21:59:21Z,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:46:15Z,,,,,,,,,,,
gzCMWejq34wPfuvL2,,2021-05-07T21:54:32Z,,,,2021-05-07T23:00:53Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:47:36Z,"/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_F.png,/experiment/tangram_G.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.5000000000000013,listener,/experiment/tangram_J.png,11030,36012,true
46tTu22vBHXZdnncy,,2021-05-07T21:54:15Z,,,,2021-05-07T23:00:53Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T21:48:13Z,"/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.4600000000000013,speaker,false,false,35970,true
7MRdzejcQYkMffaqf,,,,,,2021-05-07T22:02:10Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T21:51:06Z,,,,,,,,,,,
BTPp2sTbMDmKLi6mX,,2021-05-07T22:20:03Z,,,,2021-05-07T22:25:03Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T22:16:38Z,,,,,,,,,,,
bMLJ2WHg53oCNeS5f,,,,,,2021-05-07T22:25:03Z,gameLobbyTimedOut,,2021-05-07T23:15:51Z,gameLobbyTimedOut,2021-05-07T22:22:24Z,,,,,,,,,,,
aGQoTZ2j6XtnRsAmq,,2021-05-07T23:19:33Z,,,,2021-05-08T02:37:06Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:03Z,"/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_F.png,/experiment/tangram_K.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,0.3466666666666666,listener,false,false,18507,true
twdGsxmqwp6p4fTkm,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:09Z,,,,,,,,,,,
Hy3Ns8dTnNNFyByPq,,2021-05-07T23:18:17Z,,,ExitSurvey,2021-05-08T00:18:13Z,finished,,,,2021-05-07T23:14:11Z,"/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_I.png,/experiment/tangram_E.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_G.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.6000000000000014,listener,/experiment/tangram_G.png,13217,,
Y3ATEvaw2Ex9TyTaM,,2021-05-07T23:17:27Z,,,ExitSurvey,2021-05-08T00:15:21Z,finished,,,,2021-05-07T23:14:14Z,"/experiment/tangram_L.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.4000000000000017,speaker,false,false,,
YisDn9qApPgZZysmj,,2021-05-07T23:21:18Z,,,ExitSurvey,2021-05-08T00:19:41Z,finished,,,,2021-05-07T23:14:14Z,"/experiment/tangram_G.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_F.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_B.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6266666666666683,speaker,false,false,,
YBRbejL9Yadct9Kxi,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:20Z,,,,,,,,,,,
xD95K6KQ55h8QPqy4,,2021-05-07T23:19:39Z,,,,2021-05-08T02:37:06Z,finished,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:20Z,"/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_L.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_J.png,/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_A.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.32,listener,false,false,17397,true
i9vXX6uJA5obj9Eyb,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:22Z,,,,,,,,,,,
wzhhQtjp6x8rGAv7f,,2021-05-07T23:18:05Z,,,ExitSurvey,2021-05-08T00:18:13Z,finished,,,,2021-05-07T23:14:23Z,"/experiment/tangram_D.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Hera,/avatars/jdenticon/Riley,#997E32,2.6533333333333355,speaker,false,false,,
BmE4ETKxcjC6uAthH,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:24Z,,,,,,,,,,,
gpHcgtiWZ4yyMWCHY,,2021-05-07T23:19:20Z,,,ExitSurvey,2021-05-08T00:10:09Z,finished,,,,2021-05-07T23:14:28Z,"/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_B.png,/experiment/tangram_F.png,/experiment/tangram_J.png,/experiment/tangram_C.png,/experiment/tangram_H.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.6933333333333347,listener,/experiment/tangram_I.png,30965,,
Dr6TQXga6KydoDzMN,,2021-05-07T23:18:34Z,,,ExitSurvey,2021-05-08T00:18:13Z,finished,,,,2021-05-07T23:14:32Z,"/experiment/tangram_C.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_I.png,/experiment/tangram_A.png,/experiment/tangram_K.png,/experiment/tangram_E.png,/experiment/tangram_D.png,/experiment/tangram_H.png,/experiment/tangram_L.png,/experiment/tangram_F.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.7733333333333356,listener,/experiment/tangram_G.png,9774,,
q7H3wzQKchZFmdz3B,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:33Z,,,,,,,,,,,
PTgQgdtPBpeZAgKSJ,,2021-05-07T23:18:59Z,,,ExitSurvey,2021-05-08T00:10:09Z,finished,,,,2021-05-07T23:14:33Z,"/experiment/tangram_C.png,/experiment/tangram_I.png,/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_A.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_E.png,/experiment/tangram_H.png,/experiment/tangram_J.png,/experiment/tangram_D.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.5600000000000023,speaker,false,false,,
JZaLQa7iPemTRbX7r,,2021-05-07T23:17:43Z,,,ExitSurvey,2021-05-08T00:15:21Z,finished,,,,2021-05-07T23:14:35Z,"/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_F.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_K.png,/experiment/tangram_A.png","speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Repi,/avatars/jdenticon/Samuel,#8138A8,2.6000000000000014,listener,/experiment/tangram_J.png,14401,,
biBzdou6h9oLYNDKo,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:38Z,,,,,,,,,,,
jXjdYt7g6TiCFADza,,,,,,2021-05-07T23:22:14Z,gameFull,,2021-05-07T23:28:47Z,gameFull,2021-05-07T23:14:39Z,,,,,,,,,,,
aTGuHMqQLmcnEx3KE,,2021-05-07T23:17:33Z,,,ExitSurvey,2021-05-08T00:15:21Z,finished,,,,2021-05-07T23:14:48Z,"/experiment/tangram_I.png,/experiment/tangram_C.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_B.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_G.png,/experiment/tangram_K.png,/experiment/tangram_J.png,/experiment/tangram_H.png,/experiment/tangram_F.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,2.746666666666668,listener,/experiment/tangram_J.png,18079,,
Y5YxHez4DDiwCuo5n,,2021-05-07T23:20:45Z,,,,2021-05-07T23:24:59Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:48Z,"/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_J.png,/experiment/tangram_E.png,/experiment/tangram_L.png,/experiment/tangram_A.png,/experiment/tangram_H.png,/experiment/tangram_D.png,/experiment/tangram_B.png,/experiment/tangram_G.png,/experiment/tangram_C.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Laju,/avatars/jdenticon/Katherine,#3D45B7,0.08,listener,false,false,15332,true
qYTZ7vwHBuMjfMAp4,,2021-05-07T23:20:51Z,,,,2021-05-07T23:24:59Z,custom,It looks like one of your partners disconnected before you could finish the experiment!,,,2021-05-07T23:14:51Z,"/experiment/tangram_C.png,/experiment/tangram_L.png,/experiment/tangram_F.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_I.png,/experiment/tangram_A.png,/experiment/tangram_E.png,/experiment/tangram_G.png,/experiment/tangram_H.png,/experiment/tangram_D.png,/experiment/tangram_K.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,0.12,listener,false,false,16310,true
fLSfDEdkLomjBKJ4E,,2021-05-07T23:15:51Z,,,ExitSurvey,2021-05-08T00:15:21Z,finished,,,,2021-05-07T23:14:53Z,"/experiment/tangram_L.png,/experiment/tangram_I.png,/experiment/tangram_H.png,/experiment/tangram_C.png,/experiment/tangram_F.png,/experiment/tangram_E.png,/experiment/tangram_J.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_D.png,/experiment/tangram_A.png,/experiment/tangram_G.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Hera,/avatars/jdenticon/Riley,#997E32,2.5066666666666677,listener,/experiment/tangram_J.png,50396,,
S2FEoRWc2m9QDnjtr,,2021-05-07T23:21:52Z,,,ExitSurvey,2021-05-08T00:43:29Z,finished,,,,2021-05-07T23:14:55Z,"/experiment/tangram_G.png,/experiment/tangram_B.png,/experiment/tangram_K.png,/experiment/tangram_A.png,/experiment/tangram_C.png,/experiment/tangram_D.png,/experiment/tangram_E.png,/experiment/tangram_I.png,/experiment/tangram_F.png,/experiment/tangram_L.png,/experiment/tangram_H.png,/experiment/tangram_J.png","listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,speaker,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener,listener",Minu,/avatars/jdenticon/Alaina,#7ACC66,2.360000000000001,listener,/experiment/tangram_B.png,59595,,
